"endTime","artistName","trackName","msPlayed"
"2024-04-12 03:07","J. Cole","Huntin’ Wabbitz",120047
"2024-04-12 03:07","Dominic Fike","3 Nights",2205
"2024-04-12 03:08","J. Cole","Crocodile Tearz",9450
"2024-04-12 03:09","Dominic Fike","Florida",19620
"2024-04-12 03:11","La Santa Grifa","Tocame",131773
"2024-04-12 03:11","Nemzzz","MONEY AND VIBES",29396
"2024-04-12 03:14","Drake","Rich Baby Daddy (feat. Sexyy Red & SZA)",169273
"2024-04-12 03:18","J. Cole","Trae The Truth in Ibiza",255440
"2024-04-12 04:54","Jack Harlow","Way Out (feat. Big Sean)",73262
"2024-04-12 04:58","Future","We Still Don't Trust You",252920
"2024-04-12 05:02","Future","Drink N Dance",220626
"2024-04-12 05:06","Future","Out Of My Hands",243040
"2024-04-12 05:10","Future","Jealous",224666
"2024-04-12 05:14","Future","This Sunday",247727
"2024-04-12 05:17","Future","Luv Bad Bitches",196133
"2024-04-12 05:20","Future","Amazing (Interlude)",144680
"2024-04-12 05:24","Future","All to Myself",254320
"2024-04-12 05:25","Future","Nights Like This",72605
"2024-04-12 14:09","half•alive","Move Me",217400
"2024-04-12 14:12","Dominic Fike","Phone Numbers",146826
"2024-04-12 14:15","Dominic Fike","Pasture Child",173466
"2024-04-12 21:32","Twenty One Pilots","Pet Cheetah",73876
"2024-04-12 21:33","Fortye","SCARS",15490
"2024-04-12 21:35","Future","Amazing (Interlude)",144680
"2024-04-12 22:04","Future","All to Myself",254320
"2024-04-12 22:24","Future","Nights Like This",232266
"2024-04-12 22:27","Future","Came to the Party",198080
"2024-04-12 22:31","Future","Right 4 You",236146
"2024-04-12 22:34","Future","Mile High Memories",219480
"2024-04-12 22:36","Future","Overload",116062
"2024-04-12 22:40","Future","Gracious",186360
"2024-04-12 22:43","Future","Beat It",218213
"2024-04-12 22:54","Future","Always Be My Fault",246666
"2024-04-12 23:41","Future","One Big Family",245653
"2024-04-12 23:52","Future","Red Leather",674145
"2024-04-12 23:53","Future","#1 (Intro)",41213
"2024-04-12 23:55","Future","Nobody Knows My Struggle",114524
"2024-04-12 23:58","Future","All My Life",174799
"2024-04-12 23:59","Future","Crossed Out",75859
"2024-04-13 00:00","Future","Crazy Clientele",85101
"2024-04-13 00:02","Future","Show of Hands",95689
"2024-04-13 00:08","Twenty One Pilots","Isle Of Flightless Birds",345506
"2024-04-13 00:12","Twenty One Pilots","Mulberry Street - Livestream Version",261008
"2024-04-13 00:16","Jack Harlow","Young Harleezy",224841
"2024-04-13 00:20","Twenty One Pilots","Jumpsuit",238560
"2024-04-13 00:31","Twenty One Pilots","Stressed Out - MTV Unplugged Live",263449
"2024-04-13 00:35","Twenty One Pilots","Nico and the Niners",225040
"2024-04-13 00:38","Twenty One Pilots","Shy Away - Livestream Version",176481
"2024-04-13 00:41","Jack Harlow","State Fair",194526
"2024-04-13 01:15","half•alive","Pure Gold",214226
"2024-04-13 01:29","Twenty One Pilots","The Outside - Livestream Version",86990
"2024-04-13 01:32","Dominic Fike","Vampire",186050
"2024-04-13 01:33","Dominic Fike","Cancel Me",3297
"2024-04-13 01:33","Twenty One Pilots","Christmas Saves The Year",63263
"2024-04-13 01:37","Unknown Artist","Unknown Track",260586
"2024-04-13 01:41","Twenty One Pilots","Polarize",226786
"2024-04-13 01:43","Jack Harlow","I Got A Shot",138781
"2024-04-13 06:43","Dominic Fike","Mama's Boy",123736
"2024-04-13 06:43","Dominic Fike","Mama's Boy",255
"2024-04-13 06:43","Unknown Artist","Unknown Track",1300
"2024-04-13 06:43","Unknown Artist","Unknown Track",1021
"2024-04-13 06:46","half•alive","What's Wrong",176986
"2024-04-13 06:50","Twenty One Pilots","A Car, A Torch, A Death",273786
"2024-04-13 06:52","Twenty One Pilots","Stressed Out",124247
"2024-04-13 06:56","Yeat","As We Speak (feat. Drake)",4017
"2024-04-13 06:56","Baby Keem","trademark usa",1741
"2024-04-13 06:56","Jack Harlow","It Can't Be",975
"2024-04-13 06:56","Travis Scott","I KNOW ?",2378
"2024-04-13 06:56","Future","Type Shit",228266
"2024-04-13 06:56","Metro Boomin","All The Way Live (Spider-Man: Across the Spider-Verse) (Metro Boomin & Future, Lil Uzi Vert)",1091
"2024-04-13 06:59","Metro Boomin","Am I Dreaming (Metro Boomin & A$AP Rocky, Roisee)",208
"2024-04-13 06:59","Metro Boomin","Home (Metro Boomin & Don Toliver, Lil Uzi Vert)",1973
"2024-04-13 06:59","Kendrick Lamar","Count Me Out",1695
"2024-04-13 06:59","Jack Harlow","Blame On Me",1044
"2024-04-13 06:59","Nemzzz","VENICE (feat. JayG)",1393
"2024-04-13 06:59","Drake","Rich Flex",1091
"2024-04-13 06:59","Drake","Broke Boys",1021
"2024-04-13 06:59","Baby Keem","trademark usa",441
"2024-04-13 06:59","Jack Harlow","RAIN",1114
"2024-04-13 06:59","Chris Brown","Psychic",2043
"2024-04-13 06:59","Nemzzz","MONEY AND VIBES",1369
"2024-04-13 06:59","4batz","act ii: date @ 8 (feat. Drake) - remix",1555
"2024-04-13 06:59","Travis Scott","SICKO MODE",719
"2024-04-13 06:59","21 Savage","n.h.i.e.",1393
"2024-04-13 06:59","Trippie Redd","Van Cleef Island",1834
"2024-04-13 06:59","Nemzzz","PTSD",928
"2024-04-13 06:59","Drake","Another Late Night (feat. Lil Yachty)",1044
"2024-04-13 06:59","Drake","All The Parties (feat. Chief Keef)",1439
"2024-04-13 06:59","21 Savage","red sky",1114
"2024-04-13 06:59","Nemzzz","NEED YOU",1439
"2024-04-13 06:59","Drake","Daylight",1021
"2024-04-13 06:59","Drake","Calling For You (feat. 21 Savage)",975
"2024-04-13 06:59","Drake","Passionfruit",766
"2024-04-13 06:59","Baby Keem","16",1091
"2024-04-13 06:59","Metro Boomin","All The Way Live (Spider-Man: Across the Spider-Verse) (Metro Boomin & Future, Lil Uzi Vert)",152253
"2024-04-13 06:59","Nemzzz","L's",1578
"2024-04-13 07:01","Young Thug","Parade on Cleveland (feat. Drake)",1068
"2024-04-13 07:01","Baby Keem","south africa",1091
"2024-04-13 07:01","Don Toliver","Givin’ Up (Not The One) (Don Toliver & 21 Savage, 2 Chainz)",859
"2024-04-13 07:01","Future","Claustrophobic",116796
"2024-04-13 07:01","Travis Scott","FE!N (feat. Playboi Carti)",743
"2024-04-13 07:02","Drake","Amen (feat. Teezo Touchdown)",975
"2024-04-13 07:02","Jack Harlow","9TH GRADE",1137
"2024-04-13 07:02","Jack Harlow","Young Harleezy",1253
"2024-04-13 07:02","Future","Life Is Good (feat. Drake)",1346
"2024-04-13 07:02","Lil Uzi Vert","Patience (feat. Don Toliver)",4017
"2024-04-13 07:02","Jack Harlow","RIVER ROAD",1346
"2024-04-13 07:02","Jack Harlow","Luv Is Dro (feat. Static Major & Bryson Tiller)",789
"2024-04-13 07:02","Drake","Spin Bout U",928
"2024-04-13 07:02","Metro Boomin","Too Many Nights (feat. Don Toliver & with Future)",1021
"2024-04-13 07:02","Travis Scott","LOST FOREVER (feat. Westside Gunn)",1253
"2024-04-13 07:02","Nemzzz","I KNOW YOU CARE (feat. Headie One)",2298
"2024-04-13 07:02","Jack Harlow","No Enhancers",3157
"2024-04-13 07:02","Metro Boomin","Metro Spider (with Young Thug)",1021
"2024-04-13 07:02","Drake","Sacrifices",975
"2024-04-13 07:02","Swae Lee","Ball Is Life (feat. Jack Harlow)",1114
"2024-04-13 07:02","Jack Harlow","Rendezvous",859
"2024-04-13 07:02","Drake","Diplomatic Immunity",1695
"2024-04-13 07:02","Drake","IMY2 (with Kid Cudi)",975
"2024-04-13 07:02","Travis Scott","THANK GOD",1602
"2024-04-13 07:02","Jack Harlow","They Don't Love It",952
"2024-04-13 07:02","Drake","Pain 1993 (with Playboi Carti)",1346
"2024-04-13 07:02","Young Thug","Want Me Dead (feat. 21 Savage)",998
"2024-04-13 07:02","Drake","Circo Loco",975
"2024-04-13 07:02","Jack Harlow","Side Piece",975
"2024-04-13 17:11","J. Cole","Stealth Mode (feat. Bas)",135213
"2024-04-13 17:15","Travis Scott","SIRENS",204447
"2024-04-13 17:18","Drake","Time Flies",39127
"2024-04-13 17:21","Future","Crazy Clientele",167346
"2024-04-13 17:25","Future","Show of Hands",213853
"2024-04-13 17:26","Future","Streets Made Me A King",101705
"2024-04-13 17:28","Nemzzz","L's",117200
"2024-04-13 18:16","Travis Scott","SICKO MODE",306285
"2024-04-13 18:17","half•alive","What's Wrong",3715
"2024-04-13 18:21","Dominic Fike","4x4",928
"2024-04-13 18:21","Twenty One Pilots","Levitate",1091
"2024-04-13 18:21","Dominic Fike","Cancel Me",1184
"2024-04-13 18:21","Dominic Fike","Mama's Boy",1137
"2024-04-13 18:21","Twenty One Pilots","Shy Away - Livestream Version",975
"2024-04-13 18:21","half•alive","Maybe",1323
"2024-04-13 18:21","Dominic Fike","Dark",5572
"2024-04-13 18:21","Twenty One Pilots","Trees",928
"2024-04-13 18:21","Dominic Fike","Ant Pile",1021
"2024-04-13 18:21","Unknown Artist","Unknown Track",2438
"2024-04-13 18:21","Unknown Artist","Unknown Track",1068
"2024-04-13 18:21","Unknown Artist","Unknown Track",859
"2024-04-13 18:21","Twenty One Pilots","We Don't Believe What's on TV",975
"2024-04-13 18:21","Twenty One Pilots","Taxi Cab",265404
"2024-04-13 18:21","Twenty One Pilots","Mulberry Street - Livestream Version",2136
"2024-04-13 18:21","Twenty One Pilots","The Outside - Livestream Version",1346
"2024-04-13 18:21","Dominic Fike","Bodies",1207
"2024-04-13 18:21","Twenty One Pilots","Heathens (feat. MUTEMATH)",905
"2024-04-13 18:21","half•alive","Summerland",928
"2024-04-13 18:21","Twenty One Pilots","Not Today",928
"2024-04-13 18:21","Twenty One Pilots","Migraine",1369
"2024-04-13 18:21","half•alive","Tip Toes",1068
"2024-04-13 18:21","half•alive","Make of It",743
"2024-04-13 18:21","Twenty One Pilots","Nico and the Niners",1323
"2024-04-13 18:21","Twenty One Pilots","Stressed Out - MTV Unplugged Live",1184
"2024-04-13 18:22","Dominic Fike","Chicken Tenders",1253
"2024-04-13 18:22","Twenty One Pilots","Lane Boy",1300
"2024-04-13 18:22","Jack Harlow","Parent Trap (feat. Justin Timberlake)",975
"2024-04-13 18:22","Twenty One Pilots","Tear in My Heart - MTV Unplugged Live",1300
"2024-04-13 18:25","Dominic Fike","Sick",1044
"2024-04-13 18:25","Dominic Fike","Phone Numbers",975
"2024-04-13 18:25","Twenty One Pilots","Trapdoor",1346
"2024-04-13 18:25","Dominic Fike","Falling Asleep",1509
"2024-04-13 18:25","Twenty One Pilots","Doubt",1044
"2024-04-13 18:25","Twenty One Pilots","Goner",217338
"2024-04-13 18:25","Twenty One Pilots","Implicit Demand For Proof",2902
"2024-04-13 18:25","Twenty One Pilots","Tear in My Heart",1996
"2024-04-13 18:25","Twenty One Pilots","March To The Sea",1230
"2024-04-13 18:25","Jack Harlow","First Class",766
"2024-04-13 18:25","half•alive","arrow",1114
"2024-04-13 18:42","Dominic Fike","Think Fast (feat. Weezer)",204916
"2024-04-13 18:43","half•alive","Brighton",57422
"2024-04-13 18:43","Twenty One Pilots","House Of Gold / Lane Boy - MTV Unplugged Live",6083
"2024-04-13 18:43","Dominic Fike","What Kinda Woman",1184
"2024-04-13 18:44","21 Savage","sneaky",1068
"2024-04-13 18:44","Jack Harlow","THRU THE NIGHT (feat. Bryson Tiller)",998
"2024-04-13 18:44","Jack Harlow","RIVER ROAD",1555
"2024-04-13 18:44","21 Savage","see the real",1184
"2024-04-13 18:44","Travis Scott","LOST FOREVER (feat. Westside Gunn)",859
"2024-04-13 18:44","21 Savage","dark days",650
"2024-04-13 18:44","Drake","Evil Ways (feat. J. Cole)",928
"2024-04-13 18:44","Drake","Feel No Ways",835
"2024-04-13 18:44","Travis Scott","SIRENS",1369
"2024-04-13 18:44","Travis Scott","MELTDOWN (feat. Drake)",1091
"2024-04-13 18:44","Nemzzz","PTSD",1184
"2024-04-13 18:44","Nemzzz","STAR SIGN",812
"2024-04-13 18:44","Jack Harlow","They Don't Love It",812
"2024-04-13 18:44","Drake","Pain 1993 (with Playboi Carti)",1137
"2024-04-13 18:44","Kid Cudi","WOW (with A$AP Rocky)",952
"2024-04-13 18:44","Baby Keem","16",696
"2024-04-13 18:44","Young Thug","Want Me Dead (feat. 21 Savage)",719
"2024-04-13 18:44","Metro Boomin","All The Way Live (Spider-Man: Across the Spider-Verse) (Metro Boomin & Future, Lil Uzi Vert)",5990
"2024-04-13 18:48","Drake","N 2 Deep",273577
"2024-04-13 18:53","¥$","CARNIVAL",264324
"2024-04-13 19:09","Nemzzz","DND",789
"2024-04-13 19:09","Baby Keem","south africa",696
"2024-04-13 19:09","21 Savage","a lot",1718
"2024-04-13 19:09","Metro Boomin","Too Many Nights (feat. Don Toliver & with Future)",62289
"2024-04-13 19:09","Trippie Redd","Van Cleef Island",490
"2024-04-13 19:09","Travis Scott","I KNOW ?",746
"2024-04-13 19:09","21 Savage","Said N Done",905
"2024-04-13 19:09","Rod Wave","Turks & Caicos (feat. 21 Savage)",673
"2024-04-13 19:09","Nemzzz","ETA (feat. Luciano)",743
"2024-04-13 19:09","Drake","Rich Baby Daddy (feat. Sexyy Red & SZA)",1091
"2024-04-13 19:09","Metro Boomin","Raindrops (Insane) [with Travis Scott]",882
"2024-04-13 19:09","Drake","IDGAF (feat. Yeat)",650
"2024-04-13 19:11","J. Cole","Stealth Mode (feat. Bas)",97918
"2024-04-13 19:11","Metro Boomin","Home (Metro Boomin & Don Toliver, Lil Uzi Vert)",1486
"2024-04-13 19:11","Nemzzz","IT'S US (feat. Lil Yachty)",719
"2024-04-13 19:11","Jack Harlow","Way Out (feat. Big Sean)",766
"2024-04-13 19:11","4batz","act ii: date @ 8 (feat. Drake) - remix",952
"2024-04-13 19:11","Jack Harlow","It Can't Be",1346
"2024-04-13 19:11","Travis Scott","THANK GOD",743
"2024-04-13 19:13","¥$","BURN",111458
"2024-04-13 19:13","Offset","SAY MY GRACE (feat. Travis Scott)",859
"2024-04-13 19:13","21 Savage","letter to my brudda",1439
"2024-04-13 19:13","Lil Uzi Vert","Aye (feat. Travis Scott)",1486
"2024-04-13 19:13","Jack Harlow","Common Ground",1137
"2024-04-13 19:13","Kendrick Lamar","Count Me Out",1671
"2024-04-13 19:13","Nemzzz","DOOM",812
"2024-04-13 19:13","Don Toliver","Givin’ Up (Not The One) (Don Toliver & 21 Savage, 2 Chainz)",1625
"2024-04-13 19:13","Baby Keem","trademark usa",1184
"2024-04-13 19:13","Swae Lee","Ball Is Life (feat. Jack Harlow)",1462
"2024-04-13 19:13","Drake","More M’s",952
"2024-04-13 19:13","Drake","Another Late Night (feat. Lil Yachty)",905
"2024-04-13 19:13","Drake","Calling For You (feat. 21 Savage)",1044
"2024-04-13 19:13","Gunna","ca$h $hit",14928
"2024-04-13 19:13","Drake","Circo Loco",673
"2024-04-13 19:13","Drake","Virginia Beach",1509
"2024-04-13 19:13","JVKE","this is what space feels like",998
"2024-04-13 19:16","J. Cole","Stickz N Stonez",195372
"2024-04-14 02:04","J. Cole","Crocodile Tearz",229186
"2024-04-14 02:07","Jack Harlow","Poison (feat. Lil Wayne)",3111
"2024-04-14 02:07","Metro Boomin","Umbrella (with 21 Savage & Young Nudy)",3320
"2024-04-14 02:07","Jack Harlow","SUNDAY NIGHT",173982
"2024-04-14 02:08","Nemzzz","VENICE (feat. JayG)",104488
"2024-04-14 02:12","Jack Harlow","21C/Delta",190776
"2024-04-14 02:12","Drake","More M’s",1857
"2024-04-14 02:12","Drake","Pain 1993 (with Playboi Carti)",2020
"2024-04-14 02:13","Swae Lee","Ball Is Life (feat. Jack Harlow)",1880
"2024-04-14 02:13","Nemzzz","NEED YOU",99009
"2024-04-14 02:16","Drake","Rich Flex",134954
"2024-04-14 04:16","Young Thug","Parade on Cleveland (feat. Drake)",682
"2024-04-14 04:16","Jack Harlow","Common Ground",626
"2024-04-14 04:16","Travis Scott","HYAENA",618
"2024-04-14 04:16","Drake","Jimmy Cooks (feat. 21 Savage)",402
"2024-04-14 04:16","Drake","8am in Charlotte",812
"2024-04-14 04:16","Drake","8am in Charlotte",673
"2024-04-14 04:16","Drake","Away From Home",1346
"2024-04-14 04:16","Drake","Away From Home",185
"2024-04-14 04:16","Gunna","ca$h $hit",789
"2024-04-14 04:16","Drake","Fear Of Heights",618
"2024-04-14 04:53","JVKE","this is what space feels like",18854
"2024-04-14 04:54","42 Dugg","Everybody Shooters Too",86331
"2024-04-14 05:04","Travis Scott","CAN'T SAY",198408
"2024-04-14 05:08","Twenty One Pilots","A Car, A Torch, A Death",859
"2024-04-14 05:08","half•alive","Rest (with Samm Henshaw)",1486
"2024-04-14 05:08","Unknown Artist","Unknown Track",859
"2024-04-14 05:08","Twenty One Pilots","Semi-Automatic",905
"2024-04-14 05:08","Travis Scott","CAN'T SAY",2213
"2024-04-14 05:08","half•alive","ok ok?",1555
"2024-04-14 05:09","half•alive","I'll Stop",1625
"2024-04-14 05:09","Twenty One Pilots","Stressed Out - MTV Unplugged Live",626
"2024-04-14 06:01","half•alive","Conditions Of A Punk",177191
"2024-04-14 16:46","half•alive","Conditions Of A Punk",2879
"2024-04-14 16:49","Dominic Fike","Sunburn",179151
"2024-04-14 16:53","Twenty One Pilots","Polarize",226786
"2024-04-14 16:54","Dominic Fike","10x Stronger",75585
"2024-04-14 16:59","Twenty One Pilots","Isle Of Flightless Birds",257917
"2024-04-14 17:01","half•alive","Call Back",162733
"2024-04-14 17:01","half•alive","Hot Tea",1966
"2024-04-14 17:02","half•alive","What's Wrong",1346
"2024-04-14 17:02","half•alive","Beige",580
"2024-04-14 17:02","Kevin Abstract","Peach",998
"2024-04-14 17:02","Twenty One Pilots","We Don't Believe What's on TV",2252
"2024-04-14 17:02","Dominic Fike","Good Game",36594
"2024-04-14 17:02","Twenty One Pilots","Doubt",998
"2024-04-14 17:02","Jack Harlow","Nail Tech",1486
"2024-04-14 17:02","Twenty One Pilots","March To The Sea",2298
"2024-04-14 17:05","Twenty One Pilots","Doubt",191493
"2024-04-14 17:08","half•alive","Beige",172943
"2024-04-14 19:29","Twenty One Pilots","Choker / Stressed Out / Migraine / Morph / Holding On To You - Livestream Version",580310
"2024-04-14 19:33","Twenty One Pilots","Choker",223065
"2024-04-14 19:37","Twenty One Pilots","Not Today",238040
"2024-04-14 19:40","Jack Harlow","Young Harleezy",1718
"2024-04-14 19:40","half•alive","The Fall",2484
"2024-04-14 19:40","Twenty One Pilots","Never Take It - Livestream Version",200181
"2024-04-14 19:44","Dominic Fike","Sick",9346
"2024-04-14 19:44","Unknown Artist","Unknown Track",239920
"2024-04-14 19:44","Twenty One Pilots","Mulberry Street - Livestream Version",1857
"2024-04-14 19:47","Dominic Fike","Why",139906
"2024-04-14 19:50","Twenty One Pilots","Legend",172560
"2024-04-14 19:50","Jack Harlow","Questions",13519
"2024-04-14 19:55","Twenty One Pilots","Taxi Cab",285733
"2024-04-14 19:57","Dominic Fike","7 Hours",168094
"2024-04-14 20:45","Twenty One Pilots","Chlorine",20162
"2024-04-14 20:45","half•alive","Summerland",2345
"2024-04-14 20:45","Dominic Fike","Double Negative (Skeleton Milkshake)",1741
"2024-04-14 20:48","Twenty One Pilots","Saturday / Level of Concern / Ride / Car Radio - Livestream Version",2902
"2024-04-14 20:48","half•alive","Everything Machine",1509
"2024-04-14 20:48","Twenty One Pilots","Lane Boy / Redecorate / Chlorine - Livestream Version",169691
"2024-04-14 20:52","Dominic Fike","Falling Asleep",1555
"2024-04-14 20:52","Unknown Artist","Unknown Track",235102
"2024-04-14 20:52","Unknown Artist","Unknown Track",2043
"2024-04-14 20:52","Twenty One Pilots","Mulberry Street",6106
"2024-04-14 20:52","Dominic Fike","Come Here",2043
"2024-04-14 20:52","Twenty One Pilots","Fairly Local",2159
"2024-04-14 20:54","Twenty One Pilots","Car Radio",131123
"2024-04-14 20:55","Dominic Fike","Westcoast Collective",79946
"2024-04-14 20:59","Twenty One Pilots","Overcompensate",236000
"2024-04-14 21:03","Twenty One Pilots","Next Semester",234400
"2024-04-14 21:04","half•alive","RUNAWAY",62127
"2024-04-14 22:15","Twenty One Pilots","No Chances",51362
"2024-04-14 22:18","21 Savage","prove it",207585
"2024-04-14 22:22","4batz","act ii: date @ 8 (feat. Drake) - remix",231338
"2024-04-14 22:25","The Kid LAROI","WHERE DO YOU SLEEP?",192314
"2024-04-14 22:28","Jack Harlow","WALK IN THE PARK",152991
"2024-04-14 22:32","Drake","Away From Home",258592
"2024-04-15 03:00","J. Cole","Stealth Mode (feat. Bas)",135213
"2024-04-15 03:00","Drake","Sacrifices",30731
"2024-04-15 03:08","Don Toliver","Private Landing (feat. Justin Bieber & Future)",6385
"2024-04-15 03:08","Drake","Sacrifices",1160
"2024-04-15 03:09","¥$","CARNIVAL",67616
"2024-04-15 03:12","Fortye","FESTIVAL",193329
"2024-04-15 03:13","Fortye","BEG FOR MINIS",67918
"2024-04-15 03:14","Fortye","PUMP SUMN",45696
"2024-04-15 03:16","Fortye","BUILDING",109482
"2024-04-15 03:16","Fortye","AIMINGWORK",4388
"2024-04-15 03:16","Fortye","GAMES",18506
"2024-04-15 03:16","Fortye","1 HP",7105
"2024-04-15 03:17","Fortye","BUILD",30325
"2024-04-15 03:17","Fortye","SCARS",8150
"2024-04-15 03:18","¥$","BURN",63111
